id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating
14933893,60904698,1,Upper East Side,40.77192,-73.94842,Private room in rental unit,Private room,1,1,1,$50.00 ,30,0,3,4.5
14951904,21679450,2,Morningside Heights,40.80189,-73.95946,Private room in rental unit,Private room,1,1,1,$60.00 ,7,0,4,5
15360687,1454772,1,Bedford-Stuyvesant,40.68043,-73.9401,Entire rental unit,Entire home/apt,2,1,1,$270.00 ,4,15,96,4.93
14952649,94118056,1,Washington Heights,40.84363,-73.93867,Entire rental unit,Entire home/apt,3,1,1,$120.00 ,30,0,10,4.9
14959195,67126282,1,Bedford-Stuyvesant,40.69301,-73.94255,Private room in rental unit,Private room,2,1,1,$99.00 ,30,0,4,4.67
15160268,43194795,3,Crown Heights,40.67999,-73.96357,Entire rental unit,Entire home/apt,2,1,1,$120.00 ,30,0,3,4.5
15360787,98053423,1,Harlem,40.80924,-73.94368,Private room in condo,Private room,2,1,1,$136.00 ,2,3,69,4.94
15370219,30494687,2,Harlem,40.80816,-73.95001,Private room in rental unit,Private room,1,1,1,$90.00 ,30,0,3,5
14961253,94196548,1,Upper East Side,40.77962,-73.95348,Entire rental unit,Entire home/apt,2,1,1,$219.00 ,30,0,5,4.6
14963404,7848317,1,Windsor Terrace,40.65739,-73.98492,Private room in rental unit,Private room,1,1,1,$90.00 ,2,0,3,5
15173621,23593359,1,Nolita,40.72301,-73.99436,Entire rental unit,Entire home/apt,2,1,1,$240.00 ,1,4,10,4.8
14963583,94219511,2,Harlem,40.80154,-73.95815,Private room in rental unit,Private room,2,1,1,$70.00 ,3,0,3,4.67
15177242,156959,1,Carroll Gardens,40.68331,-73.99228,Private room in rental unit,Private room,2,1,1,$90.00 ,30,0,1,5
15377806,8903368,1,Harlem,40.8163,-73.94412,Private room in rental unit,Private room,2,1,1,$100.00 ,30,0,3,4.67
15179994,10973901,1,Briarwood,40.71612,-73.82234,Entire rental unit,Entire home/apt,2,1,1,$97.00 ,3,0,25,4.46
15379380,73645458,1,Astoria,40.75646,-73.92534,Private room in rental unit,Private room,2,1,1,$60.00 ,6,0,8,4.88
14967790,94263025,1,Bushwick,40.68807,-73.91372,Private room in rental unit,Private room,2,1,1,$40.00 ,30,0,11,4.2
15188621,61842904,4,Prospect Heights,40.67954,-73.96569,Entire rental unit,Entire home/apt,2,1,1,$120.00 ,30,0,19,4.89
14968436,16686968,1,Harlem,40.80872,-73.94135,Private room in rental unit,Private room,2,1,1,$100.00 ,30,26,125,4.49
15191179,38790056,1,Bath Beach,40.60769,-74.0096,Entire rental unit,Entire home/apt,2,1,1,$85.00 ,30,0,38,4.74
15192362,96335626,1,Woodhaven,40.69211,-73.866,Private room in home,Private room,1,1,1,$43.00 ,30,0,70,5
15396328,14295824,1,East Village,40.72792,-73.98264,Private room in rental unit,Private room,1,1,1,$70.00 ,30,0,7,4.57
14982260,10162189,1,Astoria,40.76815,-73.91846,Entire rental unit,Entire home/apt,3,1,1,$159.00 ,4,6,114,4.96
14982907,74331597,7,St. Albans,40.68531,-73.76769,Private room in townhouse,Private room,2,1,1,$66.00 ,4,30,74,4.77
15399031,86592511,1,Gowanus,40.66741,-73.99345,Entire rental unit,Entire home/apt,2,1,1,$120.00 ,30,0,32,4.81
15195093,33936240,1,Hell's Kitchen,40.76184,-73.99098,Private room in rental unit,Private room,2,1,1,$89.00 ,30,0,1,0
15204878,96098402,28,Midtown,40.7516,-73.97345,Private room in resort,Private room,4,1,1,$899.00 ,2,30,5,4.4
15411945,28007844,1,Midtown,40.7465,-73.98858,Private room in rental unit,Private room,2,1,1,$135.00 ,30,0,1,5
14987516,94467583,1,Rosedale,40.65428,-73.72734,Entire rental unit,Entire home/apt,2,1,1,$150.00 ,14,0,45,4.72
15206157,96098402,28,Midtown,40.7515,-73.97173,Private room in resort,Private room,4,1,1,$799.00 ,3,30,8,5
15411988,98714463,1,Hell's Kitchen,40.76031,-73.99435,Private room in rental unit,Private room,2,1,1,$116.00 ,31,9,122,4.89
15206272,95572265,2,Bedford-Stuyvesant,40.68203,-73.92751,Private room in rental unit,Private room,1,1,1,$50.00 ,30,2,25,4.8
15421279,21600813,1,Harlem,40.82974,-73.95007,Private room in rental unit,Private room,1,1,1,$40.00 ,30,0,28,4.89
15216895,50207365,1,Bedford-Stuyvesant,40.69729,-73.95015,Private room in rental unit,Private room,1,1,1,$50.00 ,30,0,5,5
15422352,62852828,2,Harlem,40.82437,-73.95461,Private room in rental unit,Private room,2,1,1,$150.00 ,30,29,1,5
15003711,62345,1,South Slope,40.66159,-73.98685,Private room in townhouse,Private room,2,1,1,$68.00 ,1,1,129,4.88
15008979,94707512,1,Ozone Park,40.67225,-73.83774,Private room in home,Private room,2,1,1,$83.00 ,1,24,326,4.84
15009751,20317929,1,Upper West Side,40.77767,-73.97509,Entire rental unit,Entire home/apt,2,1,1,$300.00 ,30,0,35,4.97
15423923,98726662,4,Sheepshead Bay,40.61021,-73.9583,Private room in home,Private room,2,1,1,$45.00 ,2,7,155,4.7
15021635,61140228,1,Bushwick,40.70031,-73.91429,Private room in rental unit,Private room,2,1,1,$80.00 ,30,0,2,4
15021783,94820583,1,Chelsea,40.73965,-73.9987,Private room in rental unit,Private room,1,1,1,$81.00 ,30,0,2,4.5
15222861,33614329,3,Bushwick,40.69528,-73.93136,Entire rental unit,Entire home/apt,2,1,1,$71.00 ,1,0,243,4.75
15423962,98726662,4,Sheepshead Bay,40.61021,-73.9583,Private room in home,Private room,2,1,1,$40.00 ,3,1,21,4.65
15223454,627678,2,Forest Hills,40.736,-73.85318,Private room in rental unit,Private room,2,1,1,$30.00 ,30,0,2,4.5
15033685,6250141,2,Upper West Side,40.77936,-73.97723,Entire rental unit,Entire home/apt,1,1,1,$159.00 ,2,3,187,4.79
15425744,96892684,3,Washington Heights,40.83932,-73.94554,Private room in rental unit,Private room,2,1,1,$102.00 ,2,25,151,4.77
15234773,69355658,2,East Village,40.73228,-73.98636,Private room in rental unit,Private room,1,1,1,$92.00 ,30,0,29,4.9
15238740,17125263,2,East Harlem,40.79747,-73.9385,Private room in rental unit,Private room,2,1,1,$49.00 ,30,0,73,4.69
15038469,62587696,2,Gowanus,40.67033,-73.9892,Private room in rental unit,Private room,1,1,1,$75.00 ,2,7,250,4.96
15241968,79738498,1,Harlem,40.8013,-73.95732,Private room in rental unit,Private room,2,1,1,$100.00 ,30,0,12,4.92
15247262,10777266,2,Prospect Heights,40.6762,-73.96561,Entire rental unit,Entire home/apt,4,1,1,$254.00 ,3,2,210,4.81
15438016,27506975,1,Williamsburg,40.70428,-73.94359,Private room in rental unit,Private room,2,1,1,$85.00 ,30,0,1,5
15040421,8048355,1,East Harlem,40.79594,-73.93443,Private room in rental unit,Private room,1,1,1,$100.00 ,30,1,10,5
15043726,76396985,3,Crown Heights,40.67469,-73.931,Private room in rental unit,Private room,2,1,1,$69.00 ,30,4,69,4.7
15447090,96996010,1,Murray Hill,40.74639,-73.97174,Private room in rental unit,Private room,2,1,1,$205.00 ,1,0,26,4.69
15248135,48107620,1,Williamsburg,40.71116,-73.95904,Private room in rental unit,Private room,2,1,1,$100.00 ,30,0,9,4.89
15450257,30116728,1,Upper East Side,40.78458,-73.95309,Entire rental unit,Entire home/apt,2,1,1,$200.00 ,30,0,1,5
15053461,26377263,69,Edgemere,40.59457,-73.77103,Private room in rental unit,Private room,2,1,1,$47.00 ,6,0,3,4.67
15054327,26377263,69,Edgemere,40.59417,-73.77111,Private room in rental unit,Private room,2,1,1,$47.00 ,6,15,7,5
15453102,41393276,1,Flatbush,40.63952,-73.96467,Shared room in rental unit,Shared room,2,1,1,$40.00 ,1,0,55,4.96
15453848,11304670,1,Prospect-Lefferts Gardens,40.66336,-73.95047,Private room in rental unit,Private room,1,1,1,$42.00 ,30,0,4,5
15054617,26377263,69,Edgemere,40.5942,-73.77276,Private room in rental unit,Private room,2,1,1,$52.00 ,6,0,5,4.8
15054630,42561290,3,East New York,40.65987,-73.86704,Private room in home,Private room,2,1,1,$39.00 ,3,14,60,4.34
15461512,99205045,1,Kingsbridge,40.88284,-73.89262,Private room in rental unit,Private room,1,1,1,$60.00 ,30,0,3,5
15257524,40532977,2,Bedford-Stuyvesant,40.68173,-73.91195,Private room in home,Private room,1,1,1,$37.00 ,30,13,7,4.83
15066466,83909332,1,Nolita,40.72401,-73.99567,Entire rental unit,Entire home/apt,2,1,1,$225.00 ,30,0,15,4.53
15465050,44350279,4,Gramercy,40.73416,-73.98667,Private room,Private room,2,1,1,$125.00 ,2,3,156,4.37
15262831,97086824,1,Jamaica,40.66946,-73.76679,Entire rental unit,Entire home/apt,2,1,1,$57.00 ,1,11,734,4.66
15082723,33677512,1,Williamsburg,40.71198,-73.96673,Private room in rental unit,Private room,2,1,1,$100.00 ,3,0,43,4.88
15083823,7018895,3,Red Hook,40.67763,-74.012,Entire rental unit,Entire home/apt,1,1,1,$90.00 ,5,0,185,4.8
15085833,5525273,3,Harlem,40.8044,-73.95745,Entire rental unit,Entire home/apt,2,1,1,$925.00 ,30,0,1,5
15473730,71176935,2,Richmond Hill,40.68983,-73.83044,Private room in home,Private room,2,1,1,$45.00 ,2,7,39,4.82
15473752,71176935,2,Richmond Hill,40.68907,-73.83017,Private room in rental unit,Private room,3,1,1,$49.00 ,2,13,27,4.67
15090815,89873907,1,Cypress Hills,40.67883,-73.88668,Private room in townhouse,Private room,1,1,1,$40.00 ,30,8,4,3.67
15529937,98726662,4,Sheepshead Bay,40.61021,-73.9583,Private room in home,Private room,2,1,1,$45.00 ,2,0,87,4.74
15531352,94100727,1,Glendale,40.69568,-73.89477,Entire rental unit,Entire home/apt,4,1,1,$62.00 ,2,0,36,4.83
15474504,82854298,2,Cambria Heights,40.69788,-73.7422,Private room in home,Private room,1,1,1,$41.00 ,30,0,63,4.52
15289231,27227850,1,South Slope,40.66636,-73.98294,Entire rental unit,Entire home/apt,2,1,1,$146.00 ,30,0,38,4.89
15532430,6051934,1,Midland Beach,40.57087,-74.09641,Private room in home,Private room,2,1,1,$80.00 ,1,6,8,5
15535079,6119933,2,Williamsburg,40.70974,-73.96241,Private room in rental unit,Private room,2,1,1,$109.00 ,2,0,2,4.5
15537482,17480722,1,Astoria,40.76299,-73.92724,Private room in rental unit,Private room,1,1,1,$110.00 ,30,0,1,0
15297194,96341353,3,St. George,40.64196,-74.07806,Private room in rental unit,Private room,2,1,1,$50.00 ,1,6,108,4.92
15543090,99392252,4,Bedford-Stuyvesant,40.69154,-73.9449,Private room in rental unit,Private room,2,1,1,$79.00 ,30,0,181,4.62
15301748,94536810,3,Bronxdale,40.85627,-73.86304,Private room in rental unit,Private room,2,1,1,$45.00 ,30,16,83,4.75
15481609,99392252,4,Bedford-Stuyvesant,40.69117,-73.94451,Private room in rental unit,Private room,2,1,1,$89.00 ,30,0,194,4.69
15545469,14482375,3,Greenpoint,40.72059,-73.94179,Private room in rental unit,Private room,1,1,1,$67.00 ,30,0,19,4.63
15301964,97441717,1,Flatbush,40.65262,-73.96508,Private room in rental unit,Private room,1,1,1,$48.00 ,3,0,1,5
15548301,97521826,1,Bedford-Stuyvesant,40.68799,-73.95835,Private room in home,Private room,1,1,1,$90.00 ,30,0,1,0
15307603,92195100,1,Bronxdale,40.85172,-73.86706,Private room in rental unit,Private room,2,1,1,$42.00 ,30,0,113,4.51
15310580,27336207,4,Gramercy,40.73709,-73.98091,Entire rental unit,Entire home/apt,3,1,1,$120.00 ,30,0,9,4.38
15482081,99392252,4,Bedford-Stuyvesant,40.69203,-73.94299,Private room in rental unit,Private room,2,1,1,$79.00 ,30,0,186,4.6
15311154,40317143,6,Maspeth,40.71964,-73.90658,Private room in rental unit,Private room,2,1,1,$39.00 ,30,6,38,4.82
15482082,25673940,1,Long Island City,40.74558,-73.95325,Entire rental unit,Entire home/apt,2,1,1,$110.00 ,30,0,5,4.6
15552901,84562269,4,Queens Village,40.72044,-73.75546,Private room in home,Private room,2,1,1,$36.00 ,30,0,5,5
15312128,97538710,3,Fort Greene,40.69012,-73.97696,Private room in home,Private room,2,1,1,$121.00 ,2,4,165,4.66
15482512,99392252,4,Bedford-Stuyvesant,40.69161,-73.9434,Private room in rental unit,Private room,2,1,1,$79.00 ,30,0,171,4.54
15314054,836168,14,Upper West Side,40.78058,-73.98098,Entire condo,Entire home/apt,3,1,1,"$1,000.00 ",30,29,17,4.76
15323284,2657430,2,Chelsea,40.74833,-74.00189,Private room in rental unit,Private room,2,1,1,$116.00 ,30,0,3,5
15569019,5159717,1,Crown Heights,40.6752,-73.94208,Entire rental unit,Entire home/apt,2,1,1,$95.00 ,30,1,5,5
15576821,55948559,5,Pelham Gardens,40.86473,-73.84078,Private room in home,Private room,1,1,1,$44.00 ,1,0,169,4.91
15581667,25079418,1,Ditmars Steinway,40.77983,-73.92015,Entire rental unit,Entire home/apt,3,1,1,$115.00 ,30,0,30,4.76
15486009,98726662,4,Midwood,40.61056,-73.95878,Private room in home,Private room,2,1,1,$45.00 ,2,1,10,4.8
15494796,390117,2,West Village,40.73319,-74.00852,Private room in rental unit,Private room,2,1,1,$150.00 ,5,0,10,4.8
15581948,66602200,1,Park Slope,40.67551,-73.97542,Private room in townhouse,Private room,2,1,1,$118.00 ,2,0,248,4.95
15596539,1427352,1,Bedford-Stuyvesant,40.69242,-73.92785,Private room in home,Private room,2,1,1,$40.00 ,30,0,2,5
15496496,28786801,1,Bushwick,40.70228,-73.92601,Private room in rental unit,Private room,2,1,1,$49.00 ,30,0,3,4.67
15769964,30283594,437,Hell's Kitchen,40.76153,-73.99878,Entire serviced apartment,Entire home/apt,3,1,1,$369.00 ,30,19,3,4.33
15772447,90025899,1,DUMBO,40.70355,-73.98492,Private room in loft,Private room,2,1,1,$156.00 ,2,2,277,4.96
15602953,68787921,3,Bedford-Stuyvesant,40.68925,-73.92313,Private room in home,Private room,2,1,1,$80.00 ,4,22,72,4.46
15603347,515095,2,Carroll Gardens,40.67982,-73.99979,Private room in home,Private room,2,1,1,$150.00 ,2,10,104,4.7
15772750,88895712,3,Williamsburg,40.71817,-73.94376,Entire rental unit,Entire home/apt,2,1,1,$185.00 ,7,6,33,4.91
15604499,62605071,5,Coney Island,40.57717,-73.99986,Private room in home,Private room,2,1,1,$107.00 ,30,29,113,4.86
15518025,24634123,1,East Village,40.73069,-73.98428,Entire rental unit,Entire home/apt,2,1,1,$250.00 ,30,0,1,0
15521674,8338942,4,Nolita,40.72231,-73.99594,Shared room in rental unit,Shared room,1,1,1,$65.00 ,30,0,13,4.85
15522627,90771408,1,Gowanus,40.66727,-73.99173,Private room in home,Private room,1,1,1,$72.00 ,2,4,62,4.75
15781324,61842904,4,Crown Heights,40.67893,-73.96362,Entire rental unit,Entire home/apt,2,1,1,$120.00 ,30,0,7,4.86
15646586,4181677,1,Williamsburg,40.71366,-73.96557,Entire loft,Entire home/apt,2,1,1,$270.00 ,2,0,5,5
15648008,18727732,2,Williamsburg,40.71761,-73.94182,Entire rental unit,Entire home/apt,2,1,1,$239.00 ,3,0,25,5
15527416,99804239,1,Elmhurst,40.74284,-73.88073,Private room in condo,Private room,2,1,1,$55.00 ,2,1,155,4.86
15787037,83627325,4,Sunnyside,40.74478,-73.9184,Private room in rental unit,Private room,2,1,1,$139.00 ,30,0,3,5
15787497,102122853,2,Ridgewood,40.69595,-73.90405,Private room in rental unit,Private room,2,1,1,$55.00 ,30,0,9,4.38
15788312,101653570,3,Williamsburg,40.70154,-73.95256,Private room in guest suite,Private room,2,1,1,$95.00 ,2,3,214,4.71
15661467,101110337,2,Kips Bay,40.73789,-73.97389,Private room in rental unit,Private room,2,1,1,$165.00 ,30,0,45,4.89
15789384,35667639,1,Gramercy,40.73188,-73.98284,Private room in rental unit,Private room,2,1,1,$153.00 ,30,0,6,4.8
15790071,20237633,1,Ridgewood,40.70626,-73.89985,Private room in rental unit,Private room,2,1,1,$50.00 ,30,0,13,4.85
15662010,39605842,1,Flushing,40.75472,-73.82304,Private room in rental unit,Private room,2,1,1,$32.00 ,30,0,23,4
15939056,103450258,3,Kew Gardens Hills,40.71708212,-73.81597827,Entire rental unit,Entire home/apt,3,1,1,$138.00 ,4,14,48,4.77
15790640,66823224,1,Upper West Side,40.79527,-73.9705,Private room in rental unit,Private room,2,1,1,$95.00 ,2,1,225,4.7
15940176,1252820,1,Williamsburg,40.71285,-73.96546,Private room in rental unit,Private room,2,1,1,$70.00 ,5,0,113,4.76
15797728,28189446,1,Eltingville,40.5425,-74.14809,Floor,Entire home/apt,3,1,1,$85.00 ,5,3,126,4.95
15942573,100657919,1,Prospect-Lefferts Gardens,40.66108,-73.94853,Entire rental unit,Entire home/apt,2,1,1,$90.00 ,2,6,19,4.84
15943475,103434234,2,Upper West Side,40.77666,-73.98417,Entire rental unit,Entire home/apt,2,1,1,$200.00 ,3,0,89,4.88
15943497,88043058,3,Bedford-Stuyvesant,40.68997,-73.9547,Private room in home,Private room,1,1,1,$51.00 ,1,2,165,4.74
15944313,4263511,1,Flatbush,40.64001,-73.96244,Private room in home,Private room,1,1,1,$42.00 ,30,0,1,0
15663586,101131690,1,Hell's Kitchen,40.75819,-73.99315,Entire rental unit,Entire home/apt,2,1,1,$175.00 ,2,0,30,4.97
15798809,102218558,1,Jackson Heights,40.75376,-73.88555,Private room in rental unit,Private room,2,1,1,$90.00 ,30,0,60,4.95
15949915,103545877,1,Oakwood,40.56052,-74.1289,Entire rental unit,Entire home/apt,2,1,1,$100.00 ,30,0,2,5
15672618,22963797,1,Williamsburg,40.71029,-73.96767,Private room in loft,Private room,2,1,1,$153.00 ,2,3,150,4.87
15800923,25495114,1,East Village,40.72891,-73.98101,Entire rental unit,Entire home/apt,2,1,1,$178.00 ,30,0,22,4.94
15672772,2394687,1,Bedford-Stuyvesant,40.69868,-73.95288,Entire loft,Entire home/apt,2,1,1,$125.00 ,30,0,1,5
15675520,100671934,1,Greenwich Village,40.73139,-73.99515,Entire rental unit,Entire home/apt,4,1,1,$355.00 ,30,7,12,4.6
15678122,11262790,1,Greenpoint,40.72438,-73.94853,Private room in rental unit,Private room,2,1,1,$58.00 ,30,0,3,5
15678385,101267763,1,Flatlands,40.61638,-73.92514,Entire home,Entire home/apt,2,1,1,$117.00 ,1,19,36,4.69
15956155,103605111,1,Woodside,40.74424,-73.89534,Private room in rental unit,Private room,1,1,1,$65.00 ,7,0,45,4.98
15956780,103611863,1,Gravesend,40.5976,-73.96913,Private room in rental unit,Private room,2,1,1,$45.00 ,30,1,8,4.86
15815905,55149412,1,Lower East Side,40.71249,-73.98664,Entire rental unit,Entire home/apt,2,1,1,$300.00 ,30,0,86,4.42
15964536,16460821,1,Williamsburg,40.70837,-73.95487,Entire rental unit,Entire home/apt,4,1,1,$139.00 ,30,0,2,3
15686751,48282875,2,Williamsburg,40.70534,-73.94261,Private room in rental unit,Private room,2,1,1,$55.00 ,3,0,4,4.5
15702021,9864136,28,Bushwick,40.68669,-73.91333,Private room in rental unit,Private room,4,1,1,$45.00 ,30,0,2,4
15817291,102383709,2,Harlem,40.82953,-73.94923,Private room in rental unit,Private room,2,1,1,$74.00 ,7,0,219,4.89
15966974,19536090,1,SoHo,40.72658,-74.00248,Entire rental unit,Entire home/apt,2,1,1,$375.00 ,6,0,25,4.68
15818624,18192430,1,Fort Greene,40.69546,-73.97479,Private room in rental unit,Private room,2,1,1,$60.00 ,30,0,53,4.87
15969964,41471799,1,Bushwick,40.70566,-73.92252,Entire rental unit,Entire home/apt,2,1,1,$115.00 ,30,0,3,4.67
15713028,101113595,1,Bedford-Stuyvesant,40.67955,-73.94073,Private room in rental unit,Private room,1,1,1,$69.00 ,30,0,2,5
15971342,43936824,3,Upper East Side,40.78141,-73.9526,Private room in rental unit,Private room,2,1,1,$65.00 ,30,0,16,4.88
15715486,4075380,1,Williamsburg,40.71497,-73.96214,Entire loft,Entire home/apt,2,1,1,$179.00 ,30,0,3,4.33
15827516,102478101,1,Hell's Kitchen,40.76166,-73.99975,Entire rental unit,Entire home/apt,2,1,1,$289.00 ,30,0,4,5
15716633,22118802,1,Bushwick,40.69864,-73.92336,Private room in rental unit,Private room,2,1,1,$90.00 ,30,0,3,3.33
15983444,103850896,2,Williamsburg,40.71774,-73.94466,Private room in rental unit,Private room,2,1,1,$60.00 ,30,0,5,4.8
15984984,9737900,6,Clinton Hill,40.68443,-73.96432,Entire rental unit,Entire home/apt,2,1,1,$166.00 ,3,0,67,4.88
15721376,69652097,2,Upper West Side,40.80113,-73.97297,Entire rental unit,Entire home/apt,2,1,1,$175.00 ,30,0,7,5
15831005,102500495,1,East Flatbush,40.66101,-73.93419,Entire guest suite,Entire home/apt,2,1,1,$329.00 ,31,0,182,5
15721847,909710,1,Williamsburg,40.70783,-73.95225,Private room in loft,Private room,1,1,1,$49.00 ,30,0,17,4.82
15833015,18351549,1,West Village,40.73484,-74.00143,Entire rental unit,Entire home/apt,2,1,1,$175.00 ,30,0,3,4.67
15985264,103862923,1,Greenpoint,40.72557,-73.95309,Entire rental unit,Entire home/apt,2,1,1,$78.00 ,30,0,23,4.74
15987217,103883083,1,Flatbush,40.64716,-73.96092,Private room in rental unit,Private room,2,1,1,$33.00 ,30,0,1,5
15989547,7380558,1,Bedford-Stuyvesant,40.68553,-73.95064,Private room in rental unit,Private room,2,1,1,$45.00 ,30,0,9,4.25
15835247,7455706,2,East Village,40.72225,-73.97686,Private room in rental unit,Private room,2,1,1,$49.00 ,30,0,24,4.92
15989608,6049738,3,East Village,40.73038,-73.98677,Private room in rental unit,Private room,1,1,1,$76.00 ,30,0,4,5
15992078,15679125,1,Hell's Kitchen,40.75493,-73.9927,Shared room in rental unit,Shared room,2,1,1,$157.00 ,1,25,16,4.75
