id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27640141,Fibre internet*Monthly Discount*Character House,2343887,Liora,,Dovercourt-Wallace Emerson-Junction,43.66434,-79.42496,Entire home/apt,90,28,47,2022-06-13,0.95,2,145,4,
27647117,Cozy studio in an amazing neighbourhood!,96809956,Alexandra,,Playter Estates-Danforth,43.67943,-79.34853,Entire home/apt,45,28,4,2021-02-06,0.08,1,0,0,
27826009,Downtown condo,17410774,Brianne,,Waterfront Communities-The Island,43.64698,-79.39121,Entire home/apt,130,28,2,2018-09-09,0.04,1,0,0,
27647509,Dundas west subway station apartment BEST LOCATION,179249078,Rosana,,High Park North,43.65953,-79.45416,Private room,80,28,9,2019-03-20,0.19,1,0,0,
27653375,Exquisite 1200 sqft 3BR + Den in core-downtown,135718015,Ayk,,Waterfront Communities-The Island,43.64126,-79.38277,Entire home/apt,1999,28,20,2021-06-24,0.42,37,179,0,STR-2204-HLPVHK
27827073,Designer Retreat in the Heart of The Beach,1569948,Andrew,,The Beaches,43.6668,-79.30347,Entire home/apt,359,2,8,2022-09-04,0.16,2,98,5,STR-2012-FGJKVB
27831815,"Bright, Central, Spacious Condo - Heart of Toronto",35028799,Nathalie,,Waterfront Communities-The Island,43.64787,-79.39333,Entire home/apt,495,28,7,2022-08-14,0.14,1,156,1,
27658681,The Beach- Bright Suite with Kitchenette,134949475,Dale,,The Beaches,43.67634,-79.29922,Entire home/apt,185,2,41,2022-09-06,3.34,1,327,40,STR-2108-HKVPHK
27675456,Private bachelor near Warden Station 10min by foot,141030429,Jacky,,Oakridge,43.70043,-79.2766,Private room,54,28,3,2022-06-30,0.08,4,75,2,STR-2010-JDDRPM
27832397,The Ark Studio,34233250,Kate,,Roncesvalles,43.64544,-79.44713,Entire home/apt,90,2,73,2022-08-26,1.87,1,3,31,STR-2101-JFGDVM
27677502,Cozy Bungalow near subway Young/Lawrence,13813543,Shuwan,,Lawrence Park North,43.72452,-79.40971,Entire home/apt,173,28,18,2022-07-29,0.37,1,136,3,
27834504,Boho Oasis,210192306,Jessie,,Little Portugal,43.64946,-79.43424,Entire home/apt,150,28,10,2019-07-09,0.20,1,0,0,
27692483,Victorian charm & modern confort steps from U of T,13746468,Caroline,,University,43.66164,-79.40305,Entire home/apt,120,28,12,2022-08-21,0.27,1,158,2,
27835179,★CN Tower View ★ Connected 2 Bed + Ensuite Bath,18984137,Jack,,Niagara,43.64421,-79.40404,Private room,100,28,5,2018-11-25,0.10,3,0,0,
27694920,Newly Renovated Queen Street W Apartments -3rd Fl.,29732268,Dante,,South Parkdale,43.63809,-79.44076,Entire home/apt,150,28,102,2022-08-14,2.07,3,163,3,STR-2012-HPKVHK
27835763,Clean Master Bedroom with Private Ensuite Bathroom,210204725,Mohamed,,Eringate-Centennial-West Deane,43.65579,-79.57137,Private room,100,28,35,2019-05-28,0.71,1,0,0,
27838056,Bedroom 1B-near Bayview & Sheppard Subway,26602057,Shahrzad,,Bayview Village,43.77025,-79.37696,Private room,90,1,33,2022-08-22,0.68,2,14,2,STR-2106-GSRXVG
27695910,Master Bedroom with Ensuite in DT TO w/parking,209068050,John,,Waterfront Communities-The Island,43.64088,-79.39818,Private room,51,28,6,2019-12-08,0.12,1,0,0,
27847196,★CN Tower View★ 3 Bed + 2 Bath in Fashion District,18984137,Jack,,Waterfront Communities-The Island,43.64324,-79.40169,Entire home/apt,300,28,8,2018-12-30,0.17,3,0,0,
27700633,Finch/ Victoria Park comfy,190495083,Lucy,,L'Amoreaux,43.79344,-79.32679,Private room,21,28,0,,,1,0,0,
27854767,Toronto Beautiful bedroom near subway,30363957,Jia,,Dovercourt-Wallace Emerson-Junction,43.66554,-79.44823,Private room,50,28,3,2018-09-16,0.06,1,0,0,
27701168,❤ Mid-Century Chic Home with Parking and Patio,9817479,Jordan,,Dovercourt-Wallace Emerson-Junction,43.66007,-79.44844,Entire home/apt,494,1,254,2022-09-03,5.27,7,56,80,STR-2101-GSGDVG
27867942,Room Grand Sleek - Midtown,113147806,Tai,,Oakwood Village,43.69609,-79.44184,Private room,48,28,71,2022-07-19,1.46,8,67,3,
27875720,Azure Oasis in the Annex,51070968,Lish,,Annex,43.67026,-79.41895,Entire home/apt,121,29,96,2022-09-02,1.96,7,264,3,
27704154,Kashaneh at Minto,12033867,Meisam,,Willowdale East,43.76176,-79.41008,Entire home/apt,199,28,8,2020-11-10,0.21,16,365,0,
27877707,"Beautiful condo steps from Rogers Centre, CN Tower",72393986,Graham,,Waterfront Communities-The Island,43.64628,-79.39146,Entire home/apt,150,28,16,2019-09-22,0.33,1,0,0,
27704943,Basement apartment one or two people,111539347,Hildson,,Oakwood Village,43.69234,-79.43847,Private room,80,28,11,2020-03-22,0.22,1,0,0,
27879646,SuperWalkableTransit Friendly Greektown Spot,4933919,Alina,,Blake-Jones,43.67448,-79.34065,Private room,45,30,32,2021-10-11,0.70,2,43,1,
27705416,LUXURY LIVING IN THE HEART OF DOWNTOWN TORONTO,189574759,Adam,,Waterfront Communities-The Island,43.64294,-79.38852,Entire home/apt,109,28,137,2021-09-14,2.77,2,332,1,STR-2102-GHFRTD
27898676,Best location near Subway & Mall and Centenial college,67544227,Susie,,Agincourt South-Malvern West,43.78603,-79.2597,Private room,32,29,17,2021-08-31,0.35,4,0,0,
27724908,Luxury 1200 sqft open concept downtown loft,209314766,Michal,,Waterfront Communities-The Island,43.64175,-79.40181,Entire home/apt,900,28,11,2019-08-08,0.23,1,179,0,
27899203,Toronto Town House,210745137,Sergio,,Clairlea-Birchmount,43.70091,-79.27558,Private room,100,28,13,2020-01-01,0.33,2,365,0,
27900641,Downtown Toronto Condominium,87560063,Robb,,Niagara,43.63447,-79.39815,Entire home/apt,115,28,0,,,1,0,0,
27725239,3 Bedroom - 3bath - Calm lovely house to enjoy!,209274705,Julio,,Rouge,43.82406,-79.21506,Entire home/apt,67,30,4,2022-05-04,0.10,1,189,1,
27901848,Downtown Core. CNTOWER & Lake Views!,51598323,Krishesh,,Waterfront Communities-The Island,43.64118,-79.38332,Private room,89,28,23,2019-07-27,0.47,1,0,0,
27733673,High Park Home the perfect blend of Old & New.,16307111,Lisa,,High Park-Swansea,43.64763,-79.45689,Entire home/apt,1350,3,25,2019-10-20,0.51,1,305,0,STR-2011-GGPDVF
27902372,BASEMENT APARTMENT (1 Bedroom-2 Beds),115954043,Mahmud,,Wexford/Maryvale,43.743,-79.29892,Private room,71,14,1,2022-08-29,1,2,135,1,STR-2009-HHCKPJ
27903533,Luxurious Condo in Trendy Queen West,135029869,Paula,,Kensington-Chinatown,43.64862,-79.3993,Entire home/apt,130,28,9,2022-09-03,0.38,2,124,7,
27734689,Davisville village 2 Bedroom Apartment,25660537,Kevin,,Mount Pleasant East,43.7101,-79.37959,Entire home/apt,140,3,38,2022-08-31,0.78,3,46,22,STR-2204-HFZPHJ
27906221,Studio  apartment in Midtown,1843167,Katherine,,Lawrence Park South,43.71419,-79.40471,Entire home/apt,75,14,40,2022-06-30,0.88,1,103,9,STR-2012-HHRVHJ
27734993,Spacious Forest Hill Gem,209399200,Matthew,,Forest Hill South,43.69796,-79.40637,Private room,75,28,5,2018-12-21,0.10,1,0,0,
27759221,Modern & Unique Space Steps from Subway!,2724405,LeVi,,High Park-Swansea,43.64825,-79.48183,Entire home/apt,122,2,45,2022-09-05,0.92,2,294,33,STR-2011-FPVDVC
27920693,2 bedroom with parking and outdoor deck!,206213810,Leo,,Lawrence Park North,43.73291,-79.39429,Entire home/apt,115,31,2,2021-01-05,0.06,1,158,0,
27925541,Toronto/Scarborough Walk-out Basement Appartment,203505081,Jay,,Agincourt North,43.80283,-79.27042,Entire home/apt,120,28,4,2020-01-01,0.08,4,0,0,
27759317,★CN Tower View ★ Private King Bed + Ensuite Bath,18984137,Jack,,Waterfront Communities-The Island,43.64269,-79.40209,Private room,100,28,6,2018-11-25,0.12,3,0,0,
27761046,2 Bdrm Downtown Condo - Hidden Creative Oasis,7793831,Jess,,Niagara,43.64223,-79.4035,Entire home/apt,150,90,4,2022-06-21,0.09,1,0,1,
27761289,Luxury Downtown Designer Loft with Large Terrace,9586202,Andreas,,Niagara,43.63876,-79.41931,Entire home/apt,1000,28,3,2018-08-30,0.06,1,0,0,
27762977,"Stylish Suite w/ kitchen, laundry.  Beach Toronto",180058023,Ofelia,,The Beaches,43.67353,-79.28945,Entire home/apt,139,7,63,2021-01-25,1.28,2,0,0,STR-2011-GZSXVH
27926611,Toronto High Park Apartment,210111422,Nick,,High Park North,43.65756,-79.4646,Entire home/apt,160,28,24,2019-07-07,0.49,1,0,0,
27928162,Old Dtwn *LUXURY* 2 Desks/Fireplace/Garage Parking,105618845,Rob And Lisa,,Moss Park,43.66073,-79.3679,Entire home/apt,230,239,37,2022-04-30,0.83,7,248,1,
27774048,4B/2B Cottage Style In The City w/PARKING,1385599,Feng,,Yorkdale-Glen Park,43.71906,-79.45193,Entire home/apt,321,2,67,2022-08-06,1.37,1,233,19,STR-2012-GDLXVF
27934429,Large 2 - Story 2 Bedroom Unit close to subway,55430413,Crystal,,Dovercourt-Wallace Emerson-Junction,43.66118,-79.45127,Entire home/apt,196,28,64,2022-08-19,1.31,3,141,5,
27776131,"Designer suite, Union, Ripleys+FREE Parking",201393456,Nataliya,,Waterfront Communities-The Island,43.64274,-79.38179,Entire home/apt,400,1,95,2022-09-05,2.22,1,0,52,STR-2010-GYRRPH
27779077,Soak in the Rose Gold Tub at a Homey Dufferin Grove Hideaway,209528623,Joss,,Palmerston-Little Italy,43.65932,-79.42714,Entire home/apt,145,3,28,2020-03-06,0.58,1,0,0,STR-2011-FHYXVB
27935352,❤️ of King West ★ Walk Score of 96 ★,89164066,Vic,,Niagara,43.64189,-79.40493,Entire home/apt,267,4,70,2022-08-21,1.46,2,35,23,STR-2010-HRLXPK
27780558,CN Tower View From Large 2 Bedroom Condo Downtown,201089891,Derrick,,Waterfront Communities-The Island,43.64442,-79.39313,Entire home/apt,112,31,44,2022-07-01,0.94,2,15,6,
27783522,Toronto Private Guest Suite,42930789,Roger,,Thistletown-Beaumond Heights,43.73293,-79.56276,Entire home/apt,82,28,133,2022-05-09,2.69,2,363,9,STR-2012-GWWKVH
27937791,cozy quiet condo in city,40659047,Honey Rochelle,,Edenbridge-Humber Valley,43.68105,-79.51086,Entire home/apt,60,28,0,,,1,0,0,
27785737,Cozy flat in the heart of the city!,23956976,Sisi And Jhon,,Waterfront Communities-The Island,43.64859,-79.39374,Entire home/apt,153,28,162,2020-07-30,3.27,2,0,0,
27787978,Large room- Double bed close to the lake,21380987,Sherwin,,Long Branch,43.5958,-79.52579,Private room,66,28,5,2019-09-28,0.10,2,0,0,
27797167,Beautiful and Cozy Room in Scarborough/Toronto,203505081,Jay,,Agincourt North,43.80493,-79.26969,Private room,55,28,5,2019-06-30,0.10,4,0,0,
27939634,Great get away,69304724,Al,,Waterfront Communities-The Island,43.64395,-79.39087,Entire home/apt,706,5,95,2022-08-18,2.03,7,79,9,STR-2101-HQZDVK
27807353,Sexy Condo Downtown,207873946,Anthony,,North St.James Town,43.66696,-79.37612,Entire home/apt,205,28,42,2019-08-18,0.85,1,0,0,
27808101,$1.8 Million Dollar Luxury Condo Downtown Toronto,117938405,Anastasia,,University,43.65869,-79.40263,Entire home/apt,750,28,0,,,5,0,0,
27946588,"🏡Very Cozy Upper Beaches 400m to subway, shops",118801588,Alan,,Taylor-Massey,43.69164,-79.28991,Private room,89,2,79,2022-09-04,1.61,1,150,40,STR-2012-HKYXVK
27811249,Downtown (1 BR) Toronto Loft,10292009,Valentina,,Little Portugal,43.64132,-79.42307,Entire home/apt,120,28,24,2019-09-21,0.49,1,0,0,
1419,Beautiful home in amazing area!,1565,Alexandra,,Little Portugal,43.6459,-79.42423,Entire home/apt,469,28,7,2017-12-04,0.08,1,0,0,
27963052,Bright Basement Apartment suitable for a couple,211211708,Shane,,Hillcrest Village,43.79298,-79.3628,Private room,54,1,5,2021-12-12,0.14,3,249,4,STR-2111-GPTKVG
8077,Downtown Harbourfront Private Room,22795,Kathie & Larry,,Waterfront Communities-The Island,43.6408,-79.37673,Private room,98,180,169,2013-08-27,1.06,2,365,0,
27980430,Modern hotel room-No cleaning fee,167034435,Kevin,,Moss Park,43.6604,-79.37289,Private room,209,28,195,2020-11-22,4.25,24,364,0,Exempt
27423,Executive Studio Unit- Ideal for One Person,118124,Brent,,South Riverdale,43.66884,-79.32725,Entire home/apt,45,90,26,2011-08-30,0.17,1,18,0,
27983247,Two Bedroom Victorian - Great Location,47704704,Tim,,Roncesvalles,43.64435,-79.43295,Entire home/apt,350,28,0,,,1,0,0,
28160,"Safe, Central, Quiet and Great Amenities!",86838,Rita,,Mount Pleasant West,43.69958,-79.38814,Entire home/apt,55,60,9,2021-11-27,0.11,1,302,1,
27983780,Perfect Leslieville House!,2480901,Kate,,South Riverdale,43.66483,-79.3352,Entire home/apt,419,28,23,2020-01-01,0.47,1,179,0,
30931,Downtown Toronto - Waterview Condo,22795,Kathie & Larry,,Waterfront Communities-The Island,43.64015,-79.37625,Entire home/apt,131,180,1,2010-08-11,0.01,2,365,0,
40456,Downtown- King Size Bed and Parking,174063,Denis,,South Parkdale,43.63539,-79.4401,Entire home/apt,100,60,114,2022-01-29,0.77,4,266,1,
27989424,Nice Basement Apartment,211211708,Shane,,Hillcrest Village,43.7947,-79.36462,Private room,49,1,5,2022-09-02,0.11,3,1,3,STR-2111-GPTKVG
40701,"Bright Beaches Apt, close to everything",175687,John,,The Beaches,43.67238640046347,-79.28857736619153,Entire home/apt,78,28,3,2022-09-01,0.03,1,0,2,
42892,Downtown 3 Beds 2 Baths @ Union & Harbourfront,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.6445,-79.38019,Entire home/apt,145,120,0,,,7,130,0,
27991870,Cozy Private room with  access to Backyard,49028111,Ramin,,Palmerston-Little Italy,43.66185,-79.41483,Private room,85,4,17,2021-09-30,0.41,2,0,1,STR-2206-GCBXVD
43964,Entire 2-bedrm basement private entry free parking,192364,Mitra,,Wexford/Maryvale,43.74922,-79.29188,Entire home/apt,137,2,51,2022-09-04,0.74,1,353,19,STR-2012-FMQPHC
28007203,Maison Madelaine,4587469,Jason,,Oakridge,43.69407,-79.28833,Entire home/apt,149,28,35,2020-12-28,0.72,1,0,0,STR-2011-JBSXVM
44452,Yonge & Bloor Studio Skyline,195095,Urbano,,Rosedale-Moore Park,43.67193,-79.3859,Entire home/apt,126,28,63,2022-08-01,0.43,14,275,4,
28009942,real bed in luxury condominium,55605658,Kris,,Parkwoods-Donalda,43.76344,-79.31991,Private room,32,28,2,2019-04-13,0.04,1,0,0,
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67129,-79.38634,Private room,79,28,8,2017-08-27,0.06,14,249,0,
45399,Fountain View Studio - Eaton center,195095,Urbano,,Bay Street Corridor,43.66123,-79.38336,Entire home/apt,140,28,83,2022-08-21,0.57,14,308,5,
28025372,Accessible and pleasant,188721244,Farhat,,Oakridge,43.69124,-79.28594,Entire home/apt,34,28,22,2019-01-21,0.45,1,0,0,
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67128,-79.38422,Private room,80,28,9,2018-09-02,0.07,14,327,0,
45893,Yonge & Bloor Lakeview Master BR,195095,Urbano,,Rosedale-Moore Park,43.6718,-79.38488,Private room,96,28,19,2021-08-09,0.13,14,257,0,
28030186,"",211721649,Navneet,,Rosedale-Moore Park,43.67331,-79.37537,Entire home/apt,90,28,4,2018-11-24,0.08,1,0,0,
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,143,30,58,2022-07-03,0.40,14,339,2,
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.64296,-79.40451,Private room,55,91,24,2018-11-11,0.32,1,0,0,
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,67,180,11,2022-05-01,0.13,1,281,1,
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64584,-79.39051,Entire home/apt,100,14,8,2021-09-30,0.06,1,6,1,STR-2111-HPCXVK
64003,Downtown Toronto 4BR Townhouse,312769,Jerome,,Moss Park,43.65964,-79.367,Entire home/apt,350,28,104,2020-01-02,0.74,1,64,0,STR-2106-JGHKVM
64635,Furnished Heritage Rooms Downtown 2,304551,Kintoo,,Niagara,43.64482,-79.40897,Private room,45,85,14,2022-08-31,0.10,3,257,3,
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,45,85,19,2022-04-30,0.13,3,9,2,
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65767,-79.43242,Entire home/apt,149,28,273,2020-01-26,1.95,2,219,0,
84151,North City View DT Apartment,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,164,28,24,2021-11-21,0.18,14,319,1,
149420,Bloor West Village 1 Bedroom,666759,Jeannie,,High Park-Swansea,43.6466,-79.48742,Entire home/apt,80,28,37,2021-03-12,0.30,1,2,0,
96336,John & Bren's Queen West 3 bedroom townhouse,511506,Brenda,,Niagara,43.64388,-79.41011,Entire home/apt,359,4,142,2022-07-20,1.32,1,64,16,STR-2009-FXRRPD
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,65,180,68,2022-02-28,0.50,1,347,1,
104096,Hip and modern family-friendly home,349172,Avery,,South Riverdale,43.66406,-79.32749,Entire home/apt,250,5,18,2019-08-03,0.13,1,215,0,STR-2012-HCVDVJ
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.09,1,247,0,
182573,Sunlit Separate Entrance Apartment,591649,Melissa,,Humewood-Cedarvale,43.68636,-79.42277,Entire home/apt,70,28,25,2020-12-31,0.19,2,274,0,
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.63987,-79.39523,Entire home/apt,105,30,39,2021-04-04,0.28,1,8,0,
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,219,180,62,2020-04-04,0.46,1,129,0,
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,150,30,79,2021-11-13,0.58,4,312,1,
533659,Best View in Downtown 5 Star Luxury,1019968,Roman,,Waterfront Communities-The Island,43.63927,-79.38206,Entire home/apt,226,14,164,2022-07-19,1.32,1,131,11,STR-2011-FLKRVB
192335,Studio Loft- 2 flr- Liberty Village,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.41,1,0,0,
192860,"Modern, Clean & Quiet 2bd @ High Park",533496,Eberhard P.,,Junction Area,43.66492,-79.47384,Entire home/apt,173,2,123,2022-08-28,0.92,2,45,14,STR-2010-FPPDPC
537679,NIce room with private bathroom,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62452,-79.48793,Private room,200,28,0,,,1,365,0,
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.63942,-79.39216,Entire home/apt,199,28,11,2015-08-16,0.10,1,0,0,
196584,Spacious 1 Bedroom Suite on Subway Line!,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,95,7,32,2022-08-20,0.43,1,271,11,STR-2012-HLWPHK
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,300,4,21,2022-04-25,0.16,2,272,4,STR-2010-GPKRPG
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66051,-79.42741,Entire home/apt,90,28,3,2017-10-17,0.02,1,0,0,
571429,Chic Upper Beach 3 Bedroom Beauty,377846,Nick & Nena,,East End-Danforth,43.68519,-79.29338,Entire home/apt,145,28,32,2021-10-09,0.27,10,249,1,
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,80,28,31,2022-05-08,0.35,2,132,4,
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64278,-79.37985,Entire home/apt,134,28,84,2022-08-18,0.69,3,325,2,
593324,Charming Victorian in Leslieville,2929774,Susan,,South Riverdale,43.66114,-79.34742,Entire home/apt,115,28,7,2015-10-06,0.06,1,0,0,
624190,Danforth/Greek Town  appartment,3096162,Brigitt,,Broadview North,43.69032,-79.35236,Entire home/apt,450,28,0,,,1,0,0,
625877,Calming Bedroom 2 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67639,-79.31017,Private room,37,30,19,2022-07-08,0.19,3,279,2,
625942,Calming Bedroom 3 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67739,-79.31034,Private room,37,28,9,2017-10-08,0.08,3,0,0,
627217,parking space only,3057451,Jessica,,Weston-Pellam Park,43.67368,-79.46032,Shared room,100,28,0,,,1,0,0,
638500,3 bdrm on Queen West TO,3178928,Lisa Marie,,South Parkdale,43.63907,-79.44036,Entire home/apt,95,28,10,2016-09-26,0.11,1,0,0,
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,230,12,65,2022-08-07,0.50,2,64,9,STR-2104-FLPKVB
638586,Toronto Downtown near TIFF &  Convention Centre,3186285,Solange,,Waterfront Communities-The Island,43.64356,-79.3903,Entire home/apt,300,28,62,2021-05-23,0.63,1,359,0,
232794,2000 FT 1  Bed.Yorkville next to Four Seasons,1218097,Veronica,,Annex,43.67024,-79.39046,Entire home/apt,210,28,6,2020-03-18,0.05,1,299,0,
643389,"Bachelor Apt, 2nd flr, South Window",3217095,Mark,,South Parkdale,43.63589,-79.42796,Entire home/apt,65,28,3,2017-05-20,0.04,1,0,0,
239449,Prime Annex 1 BR +balcony - Work from home!,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,85,30,29,2022-05-31,0.26,1,151,4,
643916,Basement apartment (1 bdrm) in lower Junction,574360,Yvonne,,Junction Area,43.66308,-79.47795,Entire home/apt,120,28,5,2016-04-27,0.05,1,249,0,
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,55,6,86,2022-08-23,0.70,1,25,20,STR-2012-GZXRVH
654048,Large 4 Bedroom House in Toronto Private Clean,3289972,Minoo,,Morningside,43.7837,-79.20675,Entire home/apt,210,28,15,2020-11-04,0.13,1,339,0,
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.08,1,0,0,
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,75,28,0,,,1,0,0,
655522,Sunny and Charming Apartment,3299954,Basil,,Kensington-Chinatown,43.65667,-79.39539,Entire home/apt,85,28,29,2018-08-10,0.24,1,0,0,
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68614,-79.29126,Entire home/apt,70,28,45,2020-03-31,0.40,10,159,0,
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,175,28,0,,,1,0,0,
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,Cabbagetown-South St.James Town,43.66667,-79.37502,Entire home/apt,225,28,0,,,1,358,0,
670171,Refreshing High Park Apt - close to Lake / Nature,3395349,Suzanna,,High Park North,43.65627,-79.45863,Entire home/apt,95,28,0,,,1,285,0,
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,264,4,24,2022-08-07,0.22,1,242,8,STR-2009-GXRRPH
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,66,2022-05-28,0.51,1,0,4,
674193,"Comfortable, cozy home in convenient mid-town.",3422913,Rosalie,,Mount Pleasant West,43.70314,-79.39612,Private room,65,28,99,2022-05-14,0.84,1,3,3,
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,37,2020-07-04,0.30,1,0,0,
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65873,-79.45336,Entire home/apt,100,28,15,2018-07-31,0.13,1,0,0,
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,100,180,67,2022-02-05,0.55,4,250,2,
702286,Beautiful Garden Apt With Porches,3604846,Wies,,High Park-Swansea,43.65374,-79.45359,Entire home/apt,137,28,19,2022-08-06,0.16,4,314,1,
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
703124,Beautiful large 3 bdrm in High Park Roncesvalles,3604846,Wies,,High Park-Swansea,43.65329,-79.45257,Entire home/apt,185,28,23,2021-11-01,0.22,4,311,1,
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67262,-79.30057,Entire home/apt,246,1,21,2022-08-28,0.33,3,338,19,STR-2203-GGLHHF
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65563,-79.45259,Entire home/apt,165,28,4,2019-04-20,0.03,4,310,0,
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.09,1,354,0,
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64147,-79.44633,Entire home/apt,390,5,12,2022-08-07,0.11,1,0,3,STR-2012-HGVHHJ
380910,Fab 1 Bdrm Apt Close to Everything,1910540,Les,,Danforth,43.67985,-79.34235,Entire home/apt,168,1,75,2022-09-05,0.75,1,337,32,STR-2101-HYRVHL
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,88,3,69,2022-09-01,0.62,3,154,14,STR-2010-HLLXPK
387077,Furnished Downtown Studio Suite 2,304551,Kintoo,,University,43.66143,-79.40883,Private room,55,85,1,2013-08-11,0.01,3,191,0,
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,125,180,6,2017-06-03,0.06,1,346,0,
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,139,28,0,,,1,0,0,
390395,SUNNY DBL CORKTOWN BREAKFAST EAST DOWNTOWN,1952926,Sean,,Moss Park,43.65612,-79.36054,Private room,60,28,828,2020-10-05,6.51,1,102,0,
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,92,30,28,2022-06-15,0.25,3,335,3,
